policy,benchmark,median_loss,mean_loss,std_loss,min_loss,max_loss,q25_loss,q75_loss,iqr_loss,num_steps
berti/barca/mockingjay,631.deepsjeng_s-928B,0.299080279231675,0.4328202234585121,0.4977178123507437,0.0,1.920326681546772,0.01859576697906236,0.7003990755071443,0.6818033085280819,100
berti/barca/mockingjay,638.imagick_s-10316B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
berti/barca/mockingjay,641.leela_s-1052B,0.0,0.14537353120881702,0.2817363844079202,0.0,1.4503648832007079,0.0,0.14994235755229282,0.14994235755229282,100
berti/barca/mockingjay,644.nab_s-12459B,0.0,0.14081091031755252,0.4586774657765718,0.0,2.4959539684670724,0.0,0.0,0.0,100
berti/barca/mockingjay,648.exchange2_s-1227B,0.47096187168369863,0.7623160214248155,0.8034776998491661,0.0,3.9107401212290767,0.14442798273329785,1.1145684679316294,0.9701404851983316,100
berti/barca/mockingjay,649.fotonik3d_s-10881B,0.007046143329889759,0.22337657600121427,0.34025568860161753,0.0,1.5169978650024718,0.0,0.3639600982200096,0.3639600982200096,100
berti/barca/mockingjay,654.roms_s-1007B,0.0,0.129412719331654,0.3219878485633105,0.0,1.796410794651751,0.0,0.0,0.0,100
berti/barca/mockingjay,657.xz_s-2302B,0.11235665353686089,0.1822161504354354,0.2892259528478643,0.0,2.3984164976240465,0.0,0.2711992001762094,0.2711992001762094,100
berti/entangling/PACIPV,400.perlbench-41B,0.3920987761239989,0.4542924309269605,0.4176817270741888,0.0,1.5319269575606622,0.05550969763830769,0.650787826364563,0.5952781287262553,100
berti/entangling/PACIPV,401.bzip2-226B,1.3434178858021757,1.341977646000637,0.8361009000111009,0.0,3.1968498817486624,0.7887509827728814,1.8452858581431764,1.056534875370295,100
berti/entangling/PACIPV,403.gcc-16B,0.0,0.10832613256024332,0.22656971341751914,0.0,0.9732928699796546,0.0,0.011289297170312042,0.011289297170312042,100
berti/entangling/PACIPV,410.bwaves-1963B,0.0,0.12124214879257451,0.2818697389956286,0.0,1.3999106297589485,0.0,0.0806668196506475,0.0806668196506475,100
berti/entangling/PACIPV,416.gamess-875B,0.004320636286488032,0.14143998459923013,0.2425053282173927,0.0,1.3110119937825897,0.0,0.16987640642197424,0.16987640642197424,100
berti/entangling/PACIPV,429.mcf-184B,0.0,0.049909360112616465,0.1246645088603193,0.0,0.7538394705236082,0.0,0.03407747858423569,0.03407747858423569,100
berti/entangling/PACIPV,433.milc-127B,0.19992868681074644,0.40171271382091417,0.6485191906147052,0.0,4.848919935091887,0.0,0.539930257526335,0.539930257526335,100
berti/entangling/PACIPV,434.zeusmp-10B,0.0,0.1512515149712083,0.2946952763426683,0.0,1.3008313684661676,0.0,0.12557890906229074,0.12557890906229074,100
berti/entangling/PACIPV,435.gromacs-111B,0.0022090227665117167,0.1433126689375141,0.22438970863412708,0.0,1.0612413446888653,0.0,0.23666720240635036,0.23666720240635036,100
berti/entangling/PACIPV,436.cactusADM-1804B,0.0,0.29086288532170934,0.523504495567562,0.0,3.2543489871437887,0.0,0.38538476708712865,0.38538476708712865,100
berti/entangling/PACIPV,437.leslie3d-134B,0.4202011064016157,0.8240338705230107,1.0112047437062097,0.0,4.462986872984918,0.0,1.4991817536148244,1.4991817536148244,100
berti/entangling/PACIPV,444.namd-120B,0.9919434715021551,1.2748482381171726,1.2087223765864359,0.0,4.856727281912466,0.015324099185507617,2.016204019743779,2.0008799205582717,100
berti/entangling/PACIPV,445.gobmk-17B,0.6260048192814596,0.6684757940148294,0.5364591521790527,0.0,1.9062543571961146,0.1584814218560306,1.0809072244248674,0.9224258025688368,100
berti/entangling/PACIPV,447.dealII-3B,0.7178072698815867,0.9114541716317696,0.8216456994126397,0.0,4.0588961466298095,0.445924129325347,1.1622573396930322,0.7163332103676853,100
berti/entangling/PACIPV,450.soplex-247B,0.17863956635166153,0.7783403533776937,1.2634636555032972,0.0,8.454114264732022,0.0,1.203766887974032,1.203766887974032,100
berti/entangling/PACIPV,453.povray-252B,0.6353010838237715,0.6649970738884019,0.4763710703552366,0.0,1.9612968048309427,0.23977463695065743,0.990535248873232,0.7507606119225745,100
berti/entangling/PACIPV,454.calculix-104B,0.0,0.16691287385108156,0.31749463931368443,0.0,1.1675323236381017,0.0,0.14928798774076157,0.14928798774076157,100
berti/entangling/PACIPV,456.hmmer-191B,0.0,0.07545521517984001,0.2450963140627258,0.0,1.2772153630713985,0.0,0.0,0.0,100
berti/entangling/PACIPV,458.sjeng-1088B,0.005744706366730317,0.12436493234791669,0.22340040055929722,0.0,0.9823677263234248,0.0,0.1440936861546065,0.1440936861546065,100
berti/entangling/PACIPV,459.GemsFDTD-1169B,0.8449941051509,1.6978085510831653,2.6786012897155365,0.0,14.10007493425202,0.2129311201738712,1.8334856883172734,1.6205545681434022,100
berti/entangling/PACIPV,462.libquantum-1343B,9.147240861727745,9.116492504590536,1.0251237738337917,6.030186924167249,11.414262175466476,8.32635499699641,9.80340359803286,1.4770486010364507,100
berti/entangling/PACIPV,464.h264ref-30B,0.1403784241988285,0.9026301924525968,1.5995805607992009,0.0,8.08857945758163,0.0,1.0463787818235408,1.0463787818235408,100
berti/entangling/PACIPV,465.tonto-1914B,0.21400660146848086,0.8085560400887747,1.2324689573736372,0.0,7.573142404962728,0.0,1.0112117408860426,1.0112117408860426,100
berti/entangling/PACIPV,470.lbm-1274B,12.204804117988221,12.13184655520565,1.4825097081784693,8.032867345561677,15.81467741072127,11.154133749039588,13.1781820832398,2.024048334200213,100
berti/entangling/PACIPV,471.omnetpp-188B,0.3615438558499407,0.706050451462212,0.8244664004045757,0.0,3.759873741735895,0.12972372210414468,1.147399739385997,1.0176760172818522,100
berti/entangling/PACIPV,473.astar-153B,0.0,0.0006434854602651574,0.006334076642267662,0.0,0.0636630992608813,0.0,0.0,0.0,100
berti/entangling/PACIPV,481.wrf-1170B,0.02598865529886952,0.20807949849682025,0.37987384236866234,0.0,2.0659499525765317,0.0,0.23758796104855984,0.23758796104855984,100
berti/entangling/PACIPV,482.sphinx3-1100B,0.0,0.7344843723293967,1.2082322448696512,0.0,5.251935882798396,0.0,1.2849126938552198,1.2849126938552198,100
berti/entangling/PACIPV,483.xalancbmk-127B,4.3029402219620465,4.023581060699803,1.131824383740993,0.07042521603411304,5.6184311268880105,3.7526518770589354,4.656255263042937,0.9036033859840011,100
berti/entangling/PACIPV,600.perlbench_s-1273B,0.0,0.0662039222698842,0.1494330561090927,0.0,1.1002625187764095,0.0,0.049837981246790036,0.049837981246790036,100
berti/entangling/PACIPV,602.gcc_s-1850B,7.320052319085762,7.222187082967627,1.7919745375869411,1.1816050770902051,11.649575630243111,6.178403919085512,8.265024419561255,2.0866205004757434,100
berti/entangling/PACIPV,603.bwaves_s-1080B,1.080025491561062,1.2141835672109504,0.9139442199824582,0.0,4.19112649231292,0.6223020365048324,1.7020133627292353,1.079711326224403,100
